Date,AAPL,AMZN,BAC,CAT,CVX,DUK,GLD,JNJ,JPM,KO,MCD,MSFT,NEE,NVDA,PFE,PG,TLT,UNH,WMT,XOM
2015-01-28,25.493871688842773,15.195500373840332,11.870834350585938,60.49018478393555,62.92082977294922,54.35237503051758,123.41999816894531,73.5345230102539,40.36095428466797,29.06338882446289,65.98221588134766,34.88922119140625,20.1986141204834,0.46225419640541077,18.12331771850586,61.699668884277344,98.7588882446289,89.15564727783203,23.319414138793945,53.79313278198242
2015-01-29,26.28759002685547,15.58899974822998,12.050459861755371,60.48261642456055,62.49006271362305,55.2866096496582,120.76000213623047,74.18669128417969,41.039188385009766,29.188194274902344,69.31922912597656,35.58377456665039,20.51835823059082,0.47350528836250305,18.05525016784668,62.07646179199219,98.10901641845703,89.92015838623047,23.5611515045166,53.56684494018555
2015-01-30,25.902896881103516,17.726499557495117,11.831785202026367,60.459930419921875,62.20492172241211,53.91310119628906,123.44999694824219,72.56352233886719,40.08819580078125,28.54340934753418,68.70236206054688,34.22006607055664,20.07365608215332,0.45962098240852356,17.726253509521484,61.076534271240234,99.84920501708984,87.33899688720703,22.825204849243164,53.468955993652344
2015-02-02,26.22789764404297,18.223499298095703,12.07388973236084,61.11768341064453,64.34656524658203,53.826499938964844,122.41999816894531,73.06350708007812,40.89175033569336,28.834611892700195,68.75439453125,34.9654426574707,20.226177215576172,0.4696751534938812,17.95315170288086,61.67793655395508,99.47229766845703,88.19390869140625,23.021276473999023,54.79010009765625
2015-02-03,26.232316970825195,18.177499771118164,12.409709930419922,63.44623565673828,66.45183563232422,53.69038772583008,121.05000305175781,74.24464416503906,41.813209533691406,28.86234474182129,69.80230712890625,35.236507415771484,20.257413864135742,0.48140496015548706,18.16303062438965,62.279354095458984,97.36676025390625,88.62135314941406,23.150203704833984,56.42317581176758
2015-02-04,26.43350601196289,18.237499237060547,12.331613540649414,61.956886291503906,65.73590850830078,53.1954231262207,121.58000183105469,73.44754791259766,41.56257629394531,28.897008895874023,69.89893341064453,35.43977355957031,20.11041259765625,0.48260200023651123,18.351869583129883,62.16339874267578,97.53313446044922,88.71174621582031,23.273752212524414,55.93997573852539
2015-02-05,26.622177124023438,18.694499969482422,12.472187995910645,63.1816291809082,66.31834411621094,53.653255462646484,121.79000091552734,74.24464416503906,41.85007095336914,28.973270416259766,70.11445617675781,35.956478118896484,20.160024642944336,0.4905015826225281,18.87833023071289,62.82280349731445,96.46234893798828,89.45160675048828,23.44296646118164,56.49043655395508
2015-02-06,26.39798927307129,18.714000701904297,12.878294944763184,62.909481048583984,66.5003662109375,51.41975784301758,118.63999938964844,73.25918579101562,42.67573165893555,28.737546920776367,69.85431671142578,35.922603607177734,19.4415283203125,0.48834726214408875,18.981346130371094,62.03298568725586,94.7547836303711,88.44872283935547,23.45639991760254,56.38567352294922
2015-02-09,26.573339462280273,18.527999877929688,12.768959999084473,64.01329803466797,66.99784088134766,51.166107177734375,119.16999816894531,72.30268859863281,42.624114990234375,28.585018157958984,68.91046142578125,35.8802490234375,19.206315994262695,0.48786842823028564,18.924114227294922,61.627193450927734,94.602783203125,87.53630828857422,23.07499122619629,56.422645568847656
2015-02-10,27.083850860595703,18.649999618530273,12.823629379272461,63.431148529052734,66.84617614746094,52.0817756652832,118.47000122070312,72.71573638916016,43.095924377441406,29.396194458007812,69.87663269042969,36.083534240722656,19.814563751220703,0.5015135407447815,19.542137145996094,61.873558044433594,93.85037231445312,89.57491302490234,23.445655822753906,56.08372497558594
2015-02-11,27.718669891357422,18.756999969482422,12.77676773071289,63.06068420410156,66.7248306274414,51.12301254272461,117.06999969482422,72.73743438720703,43.029579162597656,29.37538719177246,70.01787567138672,35.89717483520508,19.305553436279297,0.498162180185318,19.599361419677734,62.054725646972656,94.02401733398438,90.29824829101562,23.190492630004883,55.83107376098633
2015-02-12,28.06936264038086,18.85849952697754,13.018869400024414,63.15142059326172,67.91952514648438,50.62959289550781,117.33999633789062,71.33165740966797,43.9141960144043,29.23672866821289,70.67186737060547,36.49858474731445,19.356998443603516,0.5338307023048401,19.954151153564453,62.337345123291016,93.71285247802734,90.2900390625,23.06962013244629,56.92178726196289
2015-02-13,28.206985473632812,19.09149932861328,12.972013473510742,64.36104583740234,69.09581756591797,49.86758041381836,117.9800033569336,72.18673706054688,43.98792266845703,29.1119327545166,71.08806610107422,37.159263610839844,19.04094696044922,0.5340698957443237,19.822538375854492,62.24312210083008,92.75062561035156,89.96125030517578,23.048133850097656,57.53805160522461
2015-02-17,28.373455047607422,18.771499633789062,12.987631797790527,64.55005645751953,68.863037109375,49.58652877807617,116.01000213623047,72.78094482421875,44.30491256713867,28.987140655517578,70.12189483642578,37.176307678222656,19.004194259643555,0.5357456207275391,19.7882022857666,61.946041107177734,91.35415649414062,90.22428894042969,23.08842658996582,57.34086608886719
2015-02-18,28.571006774902344,18.668500900268555,12.72990608215332,64.111572265625,67.66221618652344,50.573387145996094,116.33999633789062,72.43310546875,43.766761779785156,28.931669235229492,70.2928237915039,37.1336669921875,19.568323135375977,0.5295215249061584,19.73097801208496,62.50399398803711,91.89678955078125,90.23249053955078,23.177064895629883,56.08372497558594
2015-02-19,28.511072158813477,18.950000762939453,12.659621238708496,62.977535247802734,66.38175201416016,49.449127197265625,115.94000244140625,72.96930694580078,43.66355514526367,29.195117950439453,70.00297546386719,37.10808181762695,19.3735408782959,0.5309578776359558,19.69091796875,61.74313735961914,91.28903198242188,90.44621276855469,22.43305015563965,55.11624526977539
2015-02-20,28.744138717651367,19.183000564575195,12.792387008666992,63.83942413330078,66.53490447998047,49.16179275512695,115.27999877929688,73.15904998779297,44.08375549316406,29.09807014465332,70.00297546386719,37.41518020629883,19.404783248901367,0.5347880721092224,19.776752471923828,61.49679946899414,91.55670166015625,92.57522583007812,22.642559051513672,55.41202163696289
2015-02-23,29.5210018157959,19.006999969482422,12.651812553405762,63.12116622924805,66.0815200805664,49.50533676147461,115.43000030517578,73.1006851196289,43.75203323364258,29.014877319335938,70.09217071533203,37.66258239746094,19.476444244384766,0.5304792523384094,19.679479598999023,61.873558044433594,92.60586547851562,95.68244934082031,22.72313117980957,54.85123825073242
2015-02-24,29.336769104003906,18.929500579833984,12.792387008666992,63.8847541809082,66.14280700683594,49.87384033203125,115.26000213623047,73.48011016845703,44.8356819152832,29.208993911743164,70.59013366699219,37.61138153076172,19.492984771728516,0.5361261367797852,19.650867462158203,61.95328903198242,93.82140350341797,94.88509368896484,22.715078353881836,55.10390853881836
2015-02-25,28.58654022216797,19.26849937438965,12.878294944763184,64.37616729736328,66.52265167236328,49.34918212890625,115.69999694824219,73.85223388671875,45.071590423583984,29.153526306152344,73.32511901855469,37.526084899902344,19.20977783203125,0.5320412516593933,19.833980560302734,61.92429733276367,94.22660064697266,93.75074005126953,22.446481704711914,55.21482467651367
2015-02-26,28.948345184326172,19.239999771118164,12.526856422424316,63.355552673339844,65.59142303466797,49.068111419677734,116.06999969482422,75.01246643066406,45.39594650268555,29.437780380249023,74.59955596923828,37.585792541503906,19.15424346923828,0.5334830284118652,19.793926239013672,61.71417236328125,92.938720703125,93.43013763427734,22.508256912231445,54.6294059753418
2015-02-27,28.513296127319336,19.007999420166016,12.347233772277832,62.67511749267578,65.35861206054688,49.061866760253906,116.16000366210938,74.80084991455078,45.1747932434082,30.020172119140625,74.14224243164062,37.40664291381836,19.150545120239258,0.5301186442375183,19.63942527770996,61.685157775878906,93.72010803222656,93.4054946899414,22.543174743652344,54.56159973144531
2015-03-02,28.65313148498535,19.283000946044922,12.50342845916748,62.75068664550781,64.88072204589844,48.131202697753906,115.68000030517578,75.31895446777344,45.53601837158203,29.950828552246094,74.96690368652344,37.43224334716797,18.79515266418457,0.5430955290794373,19.896930694580078,61.88807678222656,91.9744644165039,94.03843688964844,22.55123519897461,54.25349807739258
2015-03-03,28.713062286376953,19.230499267578125,12.526856422424316,62.6297492980957,64.42736053466797,48.41227340698242,115.47000122070312,74.67680358886719,45.6834602355957,29.77751350402832,74.77200317382812,36.92039489746094,18.86919403076172,0.5330023765563965,19.776752471923828,61.70692443847656,91.64096069335938,92.77251434326172,22.392765045166016,53.99468994140625
2015-03-04,28.531057357788086,19.13599967956543,12.409341812133789,61.79050827026367,64.42736053466797,48.143699645996094,115.11000061035156,74.17332458496094,45.80139923095703,29.465518951416016,75.15430450439453,36.732730865478516,18.767385482788086,0.5390101075172424,19.822538375854492,61.119991302490234,91.66999053955078,93.56167602539062,22.180574417114258,53.72352981567383
2015-03-05,28.058273315429688,19.39150047302246,12.534690856933594,61.62421417236328,64.16389465332031,48.45601272583008,115.0,74.80815124511719,45.705562591552734,29.396194458007812,74.29969024658203,36.77538299560547,18.90436363220215,0.5493433475494385,19.725252151489258,61.322879791259766,91.55397033691406,94.35901641845703,22.446481704711914,53.45238494873047
2015-03-06,28.100444793701172,19.004499435424805,12.707042694091797,60.527976989746094,63.440975189208984,46.81956481933594,111.86000061035156,73.04959106445312,44.887290954589844,28.786075592041016,72.81535339355469,36.13558578491211,18.269468307495117,0.5418937802314758,19.439138412475586,59.895416259765625,89.53131866455078,92.78898620605469,22.183263778686523,52.768367767333984
2015-03-09,28.220304489135742,18.92799949645996,12.66787052154541,61.094993591308594,63.686038970947266,46.69464111328125,111.97000122070312,73.45091247558594,45.33696746826172,28.695945739746094,73.25016784667969,36.553585052490234,18.312036514282227,0.5433356761932373,19.47347068786621,60.207008361816406,90.35780334472656,94.44943237304688,22.26115608215332,52.478729248046875
2015-03-10,27.636547088623047,18.475500106811523,12.370171546936035,60.414573669433594,63.04887008666992,46.657188415527344,111.41999816894531,72.62637329101562,44.20170974731445,28.210630416870117,72.18563079833984,35.85407257080078,18.138046264648438,0.5527074933052063,19.33041000366211,59.083866119384766,91.54670715332031,92.44369506835938,22.043588638305664,51.92412185668945
2015-03-11,27.132686614990234,18.318500518798828,12.620865821838379,60.25578689575195,63.43484115600586,46.394859313964844,110.75,71.74342346191406,44.40812301635742,27.801576614379883,71.18855285644531,35.811424255371094,18.136199951171875,0.5498238801956177,19.244571685791016,58.97520065307617,92.21366882324219,92.96745300292969,21.80310821533203,51.77622604370117
2015-03-12,27.623228073120117,18.711999893188477,12.60519790649414,60.62627410888672,62.74867630004883,47.01944351196289,110.72000122070312,72.84528350830078,45.24114990234375,28.360836029052734,72.15564727783203,34.992488861083984,18.606348037719727,0.5447773337364197,19.456302642822266,59.48241424560547,92.14845275878906,94.74894714355469,22.130056381225586,51.899478912353516
2015-03-13,27.432340621948242,18.52899932861328,12.60519790649414,59.90047836303711,62.25852966308594,46.60095977783203,110.87999725341797,72.39286041259766,44.968387603759766,27.899450302124023,72.23059844970703,35.299598693847656,18.623010635375977,0.5454984307289124,19.456302642822266,59.29401779174805,91.86568450927734,95.05413055419922,22.130056381225586,51.683799743652344
2015-03-16,27.734207153320312,18.667499542236328,12.636529922485352,60.459930419921875,63.18366241455078,47.28800964355469,110.80999755859375,73.7427749633789,45.59498977661133,28.165090560913086,72.83036804199219,35.45314407348633,19.05984878540039,0.5519866347312927,19.708091735839844,60.54756546020508,92.75012969970703,97.75108337402344,22.50564193725586,52.23223876953125
2015-03-17,28.198110580444336,18.59600067138672,12.60519790649414,59.31076431274414,63.20814895629883,46.89453125,110.20999908447266,72.88909149169922,45.418060302734375,28.318876266479492,72.09567260742188,35.57256317138672,19.11722755432129,0.5587152242660522,19.55358123779297,60.033103942871094,93.51860046386719,96.9922866821289,22.32461166381836,51.813194274902344
2015-03-18,28.515514373779297,18.756999969482422,12.519023895263672,61.488162994384766,65.370849609375,47.718971252441406,112.37000274658203,74.03466796875,45.52124786376953,28.381805419921875,72.71791076660156,36.25501251220703,19.787296295166016,0.549583375453949,19.673751831054688,60.68522262573242,95.3237075805664,98.93873596191406,22.30029296875,53.03950119018555
2015-03-19,28.300212860107422,18.66200065612793,12.229158401489258,60.550636291503906,64.17616271972656,47.47538757324219,112.29000091552734,74.20248413085938,45.115821838378906,27.976348876953125,71.95326232910156,36.075870513916016,19.524452209472656,0.5579943656921387,19.542137145996094,60.41713333129883,94.8379898071289,99.59856414794922,22.02737045288086,52.01655578613281
2015-03-20,27.9450740814209,18.92449951171875,12.409341812133789,61.38230514526367,65.57302856445312,47.88764190673828,113.56999969482422,74.72058868408203,45.52124786376953,28.4167537689209,72.75540924072266,36.57918167114258,19.618852615356445,0.5640020966529846,19.599361419677734,61.4025764465332,95.33822631835938,98.26243591308594,22.492141723632812,52.0966682434082
2015-03-23,28.235849380493164,18.75550079345703,12.315332412719727,61.30665969848633,64.89297485351562,47.968833923339844,114.29000091552734,75.14380645751953,45.071590423583984,28.395782470703125,73.93234252929688,36.5621223449707,19.57257843017578,0.5457386374473572,20.057157516479492,61.48952865600586,95.22222900390625,98.17996215820312,22.51105308532715,52.64512634277344
2015-03-24,28.120426177978516,18.704500198364258,12.229158401489258,60.84553146362305,63.839210510253906,47.50662612915039,114.56999969482422,74.3995132446289,44.5703010559082,28.290912628173828,74.48712158203125,36.59624481201172,19.405986785888672,0.5382891297340393,19.75385856628418,60.808406829833984,96.14286041259766,97.42119598388672,22.4407958984375,52.08434295654297
2015-03-25,27.385726928710938,18.54800033569336,12.072474479675293,60.37679672241211,64.73982238769531,46.81956481933594,114.7300033569336,73.2174301147461,43.94369125366211,28.276945114135742,73.5725326538086,35.367820739746094,19.143142700195312,0.5056072473526001,19.627975463867188,60.14901351928711,95.33096313476562,96.1180648803711,21.973337173461914,52.29384994506836
2015-03-26,27.576608657836914,18.36750030517578,12.080307960510254,60.391876220703125,64.48250579833984,46.438568115234375,115.4800033569336,73.07147979736328,43.8920783996582,28.20703887939453,73.19770812988281,35.15456771850586,19.01357650756836,0.5039251446723938,19.547855377197266,59.5258903503418,93.8448257446289,95.87887573242188,22.127357482910156,51.96110153198242
2015-03-27,27.356870651245117,18.527999877929688,11.994132995605469,60.233123779296875,63.888206481933594,46.844539642333984,115.05999755859375,73.2174301147461,43.89946746826172,28.018295288085938,72.68791198730469,34.949832916259766,19.165355682373047,0.5137778520584106,19.759592056274414,59.641807556152344,95.01199340820312,97.33042907714844,21.981441497802734,51.50507736206055
2015-03-30,28.049388885498047,18.72949981689453,12.158651351928711,61.51836395263672,65.493408203125,47.40668869018555,113.75,74.10034942626953,44.938880920410156,28.318876266479492,73.37759399414062,34.94130325317383,19.387479782104492,0.5159404277801514,20.028553009033203,59.938907623291016,94.54076385498047,99.7965087890625,22.30029296875,52.768367767333984
2015-03-31,27.618791580200195,18.604999542236328,12.056804656982422,60.50529098510742,64.31707000732422,47.95631790161133,113.66000366210938,73.40714263916016,44.65876388549805,28.346843719482422,73.0477523803711,34.68539810180664,19.259748458862305,0.5029637813568115,19.90838050842285,59.373714447021484,94.74373626708984,97.5613784790039,22.224628448486328,52.380123138427734
2015-04-01,27.578832626342773,18.51300048828125,12.072474479675293,60.210445404052734,64.20069122314453,47.987548828125,115.5999984741211,72.3490982055664,44.48808288574219,28.437725067138672,72.18563079833984,34.736572265625,19.391178131103516,0.5048863887786865,19.645137786865234,59.649044036865234,95.98825073242188,96.86858367919922,21.808513641357422,52.047359466552734
2015-04-02,27.81633186340332,18.612499237060547,12.174318313598633,60.664058685302734,64.50086212158203,48.074989318847656,115.27999877929688,72.70661163330078,44.911067962646484,28.437725067138672,71.84077453613281,34.369754791259766,19.389333724975586,0.5060879588127136,19.673751831054688,59.728763580322266,94.97111511230469,96.79434967041016,21.81390953063965,51.94878005981445
2015-04-06,28.266918182373047,18.851999282836914,12.15081787109375,61.60911178588867,65.50563049316406,48.86823272705078,116.69000244140625,72.35639190673828,44.87397003173828,28.78025245666504,72.17813873291016,35.444610595703125,19.535554885864258,0.5207465291023254,19.73097801208496,60.170772552490234,94.4408187866211,97.07476043701172,21.884170532226562,52.460243225097656
2015-04-07,27.969486236572266,18.720500946044922,12.111642837524414,60.890869140625,66.4981460571289,48.499725341796875,116.11000061035156,73.04230499267578,45.15595245361328,28.668426513671875,72.23059844970703,35.42753982543945,19.304187774658203,0.525312602519989,19.76531410217285,59.69978332519531,95.23269653320312,96.78609466552734,21.751768112182617,52.84232711791992
2015-04-08,27.878480911254883,19.059999465942383,12.229158401489258,60.815269470214844,65.34636688232422,48.281124114990234,115.47000122070312,73.0860824584961,45.304378509521484,28.584522247314453,72.60542297363281,35.333717346191406,19.257904052734375,0.5291575193405151,19.822538375854492,59.97512435913086,95.2617416381836,97.47891235351562,21.89497184753418,51.800872802734375
2015-04-09,28.091562271118164,19.177000045776367,12.307498931884766,60.99671173095703,65.5240249633789,48.0999870300293,114.66999816894531,73.9398193359375,45.616058349609375,28.696365356445312,72.38054656982422,35.3848991394043,19.252355575561523,0.5414131879806519,20.045711517333984,60.06206512451172,94.02667999267578,97.77581787109375,21.8436336517334,52.16445541381836
2015-04-10,28.21142578125,19.13249969482422,12.315332412719727,62.44831085205078,65.49948120117188,48.618404388427734,115.97000122070312,74.47248077392578,45.78672790527344,28.577533721923828,73.317626953125,35.589630126953125,19.41708755493164,0.5469399690628052,20.28033447265625,60.395416259765625,94.16474914550781,98.14695739746094,21.79229164123535,52.72523498535156
2015-04-13,28.155935287475586,19.118000030517578,12.378006935119629,62.10053634643555,65.24832916259766,48.23740005493164,115.13999938964844,73.37067413330078,46.061302185058594,28.451705932617188,73.0477523803711,35.62375259399414,19.204225540161133,0.5418937802314758,20.080045700073242,60.4533576965332,94.29551696777344,98.4521255493164,21.695024490356445,52.58965301513672
2015-04-14,28.033855438232422,19.25550079345703,12.393675804138184,62.75068664550781,66.68195343017578,48.46223449707031,114.44000244140625,73.34876251220703,46.781124114990234,28.318876266479492,73.15271759033203,35.5299072265625,19.317136764526367,0.5373280644416809,20.045711517333984,60.576534271240234,94.96388244628906,98.90574645996094,21.657194137573242,53.38459014892578
2015-04-15,28.140399932861328,19.172500610351562,12.25266170501709,64.3837661743164,67.6438217163086,48.73081970214844,115.43000030517578,73.40714263916016,47.64936447143555,28.241981506347656,72.29808807373047,36.05028533935547,19.2838191986084,0.5438162088394165,20.14872169494629,60.511329650878906,94.88396453857422,96.76138305664062,21.546405792236328,54.27815246582031
2015-04-16,28.005001068115234,19.302000045776367,12.370171546936035,64.29228973388672,67.49065399169922,48.2873649597168,115.02999877929688,72.81610107421875,47.35251998901367,28.381805419921875,71.69086456298828,35.9649772644043,19.206079483032227,0.5404520034790039,20.13727569580078,60.50408172607422,94.41172790527344,100.2913589477539,21.411300659179688,54.06249237060547
2015-04-17,27.68981170654297,18.777999877929688,12.189985275268555,63.484230041503906,66.84735107421875,48.2873649597168,115.5999984741211,72.66283416748047,46.63270950317383,28.172094345092773,71.12859344482422,35.50431823730469,19.093168258666992,0.5334830284118652,20.051437377929688,59.80119323730469,95.49419403076172,97.90779113769531,21.0438175201416,53.56946563720703
2015-04-20,28.32240867614746,19.475500106811523,12.197820663452148,64.49044799804688,67.57032012939453,49.099334716796875,114.72000122070312,73.12255859375,46.92955017089844,28.423744201660156,72.10316467285156,36.604774475097656,19.343053817749023,0.530839741230011,20.03426742553711,60.04758071899414,94.6514892578125,97.8005599975586,21.114072799682617,53.760498046875
2015-04-21,28.169260025024414,19.55900001525879,12.142980575561523,63.972076416015625,67.22720336914062,48.76205825805664,115.37999725341797,73.18824005126953,46.23940658569336,28.507640838623047,71.12110900878906,36.37443923950195,19.139436721801758,0.5301186442375183,19.965600967407227,60.19974899291992,94.22284698486328,98.37789154052734,21.084354400634766,53.53865051269531
2015-04-22,28.54880142211914,19.489999771118164,12.331002235412598,64.6963119506836,67.0862808227539,48.90570831298828,113.83000183105469,73.28308868408203,46.70692825317383,28.878131866455078,73.34760284423828,36.67302322387695,19.119077682495117,0.5361261367797852,19.98849105834961,60.207008361816406,92.78448486328125,97.16548919677734,21.19243621826172,53.89607620239258
2015-04-23,28.781869888305664,19.499500274658203,12.291829109191895,64.6352767944336,67.37422943115234,49.25548553466797,114.66000366210938,73.30496978759766,46.60302734375,28.626474380493164,72.71791076660156,36.97159194946289,19.302324295043945,0.5339637994766235,20.234548568725586,59.12814712524414,93.18403625488281,97.53665924072266,21.395090103149414,53.945377349853516
2015-04-24,28.917268753051758,22.2549991607666,12.25266170501709,64.49044799804688,67.31298828125,49.59902572631836,113.05000305175781,73.75738525390625,46.45460891723633,28.584522247314453,74.02230072021484,40.83594512939453,19.444860458374023,0.5293977856636047,20.183046340942383,59.16465759277344,93.76519775390625,97.89128875732422,21.57343292236328,53.59413146972656
2015-04-27,29.443315505981445,21.92799949645996,12.189985275268555,65.04695129394531,67.2088394165039,48.94944381713867,115.33000183105469,73.39253997802734,46.261661529541016,28.542598724365234,72.29808807373047,40.97242736816406,19.217180252075195,0.5334830284118652,19.793926239013672,58.87250900268555,93.76519775390625,95.87061309814453,21.446430206298828,53.6187629699707
2015-04-28,28.97941017150879,21.465499877929688,12.260496139526367,65.7101058959961,68.07881164550781,49.32419204711914,116.33000183105469,73.5093002319336,46.57334899902344,28.50064468383789,72.59043884277344,41.93638229370117,19.269010543823242,0.5361261367797852,19.73097801208496,58.741031646728516,92.47211456298828,96.98403930664062,21.37347412109375,54.105587005615234
2015-04-29,28.553251266479492,21.4685001373291,12.519023895263672,66.70112609863281,68.45252227783203,48.98691177368164,115.51000213623047,73.25390625,47.19667434692383,28.30489730834961,72.7328872680664,41.8510856628418,19.009870529174805,0.5320412516593933,19.622255325317383,58.32469940185547,91.33880615234375,93.70149993896484,21.0438175201416,54.14873504638672
2015-04-30,27.77859878540039,21.089000701904297,12.479848861694336,66.22850799560547,68.04205322265625,48.44975662231445,113.47000122070312,72.38556671142578,46.94438552856445,28.35384750366211,72.38054656982422,41.492801666259766,18.68223762512207,0.5334830284118652,19.41624641418457,58.076332092285156,91.49861907958984,91.87877655029297,21.089752197265625,53.840614318847656
